Partector2 SN 8365
Firmware: rev 275
Hardware: rev 3.2
BLE firmware: rev 9
Calibration: 6.20, calibrated on 21.2.2023
Cal params 1: -2.95, 20.53, 3.85, 0.970, 0.00000682, 1.07, 60, 100
Cal params 2: -4.94, 42.87, 13.57, 0.933, 150, 360
Cal params 3: -19.14, 81.95, 31.46, 0.792, 300, 720
Start: 5.10.2023 10:59:50
statistics: 249572 LDSAmin, 12333 min, 370878 pulses
settings 1: 2.00 Idiff, 50 P, 100 D, 0.5 duty cycle, 2.0 pulse period, 1 zeroHV, 1 pulsing
settings 2: 1820 dp setpoint, 10 P, 500 I, 0.50 flow%
settings 3: 0 integration time, 1 adaptive DV, 4 multi DV, 0 multiDV on, 20 DV switchtime, 1 antispike, 90 RH shutdown, 80 RH autoheat, 1.00 RH corr, 0 RTCcal, 0.00 offs 1T, 0.00 offs 2T, 0.00 offs 4T, 3 ADCmedian, 0 SD, 0 heater, 989.0 dPcal_p, 293.6 dPcal_T, 988.0 cal_p, 296.6 cal_T, 123 compensation, 0 OEM
settings 4: 999999 alarmlevel, 0 USBtransmit, 0 bluetooth, 15 brightness, 127 contrast, 1 low power, 1 selftest, 360000 selftest interval, 0 autopower
environment: T 12.6...35.7, RH 13.0...81.9
gain	1516.0	1553.0
startup	1454.3	1491.3
ST: Ipump 17.2mA	Display 16.4V	CE -23.6V	+ 2.50V	- -2.50V

time	number	diam	LDSA	surface	mass	A1	A2	idiff	HV	EM1	EM2	DV	T	RH	P	flow	bat	Ipump	error	PWMpump
4192.0	   4408	 44	10.75	61.81	1.53	1.734	0.810	1.99	3571	4.55	1.18	362	23.2	50	1025.4	0.500	3.94	15.48	0	52
4193.0	   5986	 42	13.83	75.89	1.79	2.231	0.996	0.00	272	-3.37	-1.00	362	23.3	49	1025.4	0.500	3.95	15.28	0	52
4194.0	   7779	 40	16.99	88.68	1.98	2.740	1.161	2.02	3574	3.24	1.99	362	23.3	49	1025.4	0.500	3.94	15.12	0	52
4195.0	   7580	 38	15.88	79.95	1.72	2.561	1.044	0.00	271	-2.18	-1.37	362	23.3	49	1025.4	0.500	3.95	15.04	0	52
4196.0	   5596	 39	11.86	60.35	1.31	1.913	0.789	1.99	3570	2.62	1.50	361	23.2	49	1025.4	0.500	3.94	15.48	0	53
4197.0	   4670	 37	 9.53	46.92	0.98	1.537	0.611	0.00	272	-1.87	-0.75	361	23.2	49	1025.5	0.500	3.95	15.40	0	53
4198.0	   5084	 35	 9.68	44.90	0.88	1.562	0.579	2.01	3575	3.05	1.06	362	23.2	49	1025.5	0.500	3.94	15.40	0	53
4199.0	   5115	 35	 9.65	44.39	0.86	1.557	0.572	0.00	272	-2.24	-0.75	361	23.3	49	1025.5	0.501	3.95	15.16	0	52
4200.0	   5430	 31	 9.12	37.93	0.66	1.472	0.477	2.01	3572	2.74	1.06	362	23.3	49	1025.3	0.500	3.94	14.92	0	52
4201.0	   3865	 41	 8.63	45.94	1.05	1.392	0.602	0.00	272	-1.68	-0.75	361	23.3	49	1025.3	0.501	3.95	14.80	0	52
4202.0	   3702	 41	 8.34	44.69	1.03	1.344	0.586	1.98	3570	2.74	1.31	362	23.2	49	1025.3	0.500	3.95	15.44	0	52
4203.0	   4735	 33	 8.39	36.55	0.67	1.354	0.465	0.00	272	-1.68	-0.62	361	23.2	49	1025.3	0.500	3.95	15.32	0	52
4204.0	   4384	 35	 8.21	37.55	0.73	1.325	0.483	2.00	3572	2.49	1.12	362	23.2	49	1025.3	0.500	3.94	15.04	0	52
4205.0	   4976	 30	 7.98	31.87	0.53	1.287	0.395	0.00	272	-1.93	-0.69	362	23.2	50	1025.3	0.499	3.95	14.96	0	53
4206.0	   4850	 33	 8.59	37.35	0.69	1.385	0.475	1.99	3572	2.80	0.87	362	23.2	50	1025.5	0.500	3.94	15.20	0	53
4207.0	   4837	 33	 8.56	37.25	0.68	1.381	0.474	0.01	275	-1.68	-0.81	362	23.2	50	1025.5	0.500	3.95	15.32	0	53
4208.0	   4374	 32	 7.60	32.51	0.59	1.225	0.412	1.99	3571	2.62	0.81	362	23.2	50	1025.5	0.500	3.95	15.52	0	53
4209.0	   4613	 31	 7.71	31.87	0.55	1.243	0.400	0.00	272	-1.37	-0.69	361	23.2	50	1025.4	0.500	3.95	15.32	0	52
4210.0	   4648	 32	 7.89	33.13	0.58	1.273	0.417	1.99	3574	2.24	1.00	361	23.2	50	1025.4	0.500	3.94	15.24	0	52
4211.0	   4223	 35	 8.03	37.21	0.73	1.296	0.480	0.00	273	-1.81	-0.75	362	23.2	50	1025.4	0.500	3.95	14.88	0	52
4212.0	   4081	 36	 7.90	37.11	0.74	1.274	0.480	2.00	3574	2.31	1.31	362	23.2	50	1025.4	0.500	3.94	15.20	0	53
4213.0	   3837	 35	 7.39	34.62	0.69	1.192	0.447	0.00	272	-1.62	-0.87	361	23.2	50	1025.4	0.501	3.95	14.88	0	52
4214.0	   4275	 33	 7.55	32.78	0.60	1.218	0.417	1.99	3572	2.49	1.00	361	23.3	50	1025.4	0.500	3.94	15.20	0	52
4215.0	   4040	 37	 8.08	39.06	0.80	1.303	0.508	0.00	273	-1.25	-0.56	362	23.3	50	1025.5	0.500	3.94	15.40	0	53
4216.0	   3369	 42	 7.85	43.32	1.03	1.265	0.568	2.02	3574	2.62	1.18	362	23.3	50	1025.5	0.500	3.94	15.36	0	53
4217.0	   3337	 38	 7.00	35.33	0.76	1.130	0.461	0.00	276	-1.37	-0.75	362	23.3	50	1025.5	0.500	3.95	15.20	0	53
4218.0	   3694	 34	 6.89	31.34	0.60	1.111	0.403	2.02	3572	2.31	1.06	362	23.3	50	1025.6	0.500	3.94	15.00	0	53
4219.0	   3776	 36	 7.35	34.75	0.70	1.186	0.450	0.00	271	-1.25	-0.75	361	23.3	50	1025.6	0.500	3.95	14.96	0	52
4220.0	   3882	 34	 7.19	32.53	0.62	1.160	0.418	2.02	3575	2.43	1.06	362	23.3	50	1025.6	0.500	3.93	15.36	0	52
4221.0	   5333	 27	 7.75	28.41	0.43	1.250	0.340	0.00	272	-1.56	-0.75	362	23.3	50	1025.5	0.500	3.95	15.28	0	52
4222.0	   5090	 29	 7.82	30.11	0.48	1.262	0.368	2.00	3574	2.49	1.06	361	23.3	50	1025.5	0.500	3.94	15.08	0	52
4223.0	   4021	 33	 7.26	32.10	0.60	1.170	0.410	0.00	273	-1.12	-0.56	360	23.3	49	1025.5	0.500	3.95	15.00	0	53
4224.0	   3872	 35	 7.29	33.43	0.65	1.175	0.430	1.99	3572	2.56	1.31	361	23.3	49	1025.6	0.500	3.94	15.24	0	52
4225.0	   3566	 39	 7.64	39.26	0.86	1.233	0.514	0.00	272	-1.56	-0.56	362	23.3	49	1025.6	0.500	3.95	15.32	0	52
4226.0	   3612	 41	 8.05	42.74	0.97	1.298	0.560	1.99	3572	2.31	1.18	361	23.3	50	1025.6	0.500	3.94	15.36	0	53
4227.0	   3832	 37	 7.78	38.14	0.80	1.255	0.496	0.00	271	-1.50	-0.62	361	23.3	50	1025.6	0.500	3.95	15.32	0	52
4228.0	   3640	 38	 7.55	37.71	0.80	1.218	0.492	2.01	3574	2.49	1.00	362	23.3	50	1025.6	0.499	3.94	14.96	0	53
4229.0	   3281	 41	 7.41	39.80	0.92	1.195	0.522	0.00	271	-1.93	-0.62	361	23.3	49	1025.6	0.500	3.95	15.00	0	52
4230.0	   3651	 36	 7.10	33.53	0.67	1.145	0.434	2.01	3571	2.18	1.12	362	23.3	49	1025.5	0.499	3.94	15.40	0	52
4231.0	   3823	 33	 6.88	30.38	0.57	1.110	0.388	0.00	271	-1.87	-0.62	362	23.3	49	1025.5	0.500	3.95	15.32	0	52
4232.0	   4363	 34	 7.98	35.70	0.68	1.287	0.457	1.98	3572	2.37	0.93	362	23.3	49	1025.5	0.500	3.94	15.28	0	52
4233.0	   4785	 33	 8.53	37.30	0.69	1.375	0.475	0.00	273	-1.62	-0.75	361	23.3	49	1025.6	0.500	3.95	14.84	0	52
4234.0	   4354	 34	 7.98	35.77	0.68	1.287	0.458	2.00	3570	2.18	1.00	363	23.3	49	1025.6	0.500	3.94	15.08	0	52
4235.0	   4510	 31	 7.49	30.79	0.53	1.207	0.386	0.00	268	-1.62	-0.69	361	23.3	49	1025.6	0.500	3.94	15.40	0	52
4236.0	   4001	 31	 6.74	28.12	0.49	1.088	0.354	2.05	3574	2.56	0.93	362	23.3	49	1025.4	0.499	3.94	15.40	0	53
4237.0	   3341	 37	 6.71	32.56	0.67	1.082	0.423	0.00	269	-1.43	-0.56	362	23.3	49	1025.4	0.500	3.95	15.28	0	52
4238.0	   4020	 35	 7.55	34.61	0.67	1.218	0.446	2.00	3571	2.68	0.93	362	23.3	49	1025.4	0.500	3.95	15.00	0	52
4239.0	   4204	 34	 7.76	35.04	0.67	1.252	0.450	0.00	271	-1.68	-0.75	362	23.3	49	1025.6	0.500	3.95	14.92	0	52
4240.0	   4541	 31	 7.46	30.41	0.52	1.203	0.380	1.99	3574	2.18	1.18	362	23.3	49	1025.6	0.500	3.94	15.32	0	52
4241.0	   5456	 26	 7.44	25.81	0.37	1.200	0.301	0.00	272	-1.37	-0.50	362	23.3	49	1025.6	0.499	3.95	15.36	0	53
4242.0	   4777	 28	 7.24	27.52	0.44	1.168	0.335	2.01	3574	2.62	0.87	362	23.3	49	1025.6	0.500	3.94	15.16	0	52
4243.0	   4079	 34	 7.61	34.61	0.67	1.227	0.445	0.00	272	-1.62	-0.50	362	23.3	49	1025.6	0.500	3.94	14.96	0	52
4244.0	   3923	 39	 8.30	42.13	0.91	1.338	0.551	2.02	3574	2.49	1.06	362	23.2	49	1025.6	0.500	3.94	15.04	0	52
4245.0	   4514	 33	 8.13	35.89	0.67	1.311	0.458	0.00	273	-1.43	-0.69	362	23.2	49	1025.6	0.500	3.95	15.36	0	52
4246.0	   4522	 31	 7.47	30.62	0.53	1.205	0.383	1.98	3570	2.56	1.18	362	23.2	49	1025.6	0.500	3.94	15.40	0	52
4247.0	   4863	 30	 7.96	32.34	0.55	1.284	0.403	0.00	275	-1.37	-0.75	361	23.3	49	1025.6	0.500	3.94	15.08	0	52
4248.0	   5620	 27	 8.16	29.89	0.46	1.316	0.358	2.00	3572	2.37	1.18	361	23.3	49	1025.5	0.500	3.94	15.04	0	52
4249.0	   4538	 32	 7.83	33.30	0.60	1.263	0.421	0.00	268	-1.37	-0.69	362	23.3	49	1025.5	0.500	3.95	14.92	0	52
4250.0	   3902	 37	 7.79	37.63	0.77	1.257	0.489	2.04	3574	2.74	1.18	362	23.3	49	1025.5	0.500	3.94	15.24	0	52
4251.0	   3832	 36	 7.60	36.47	0.74	1.225	0.473	0.00	273	-1.56	-0.75	361	23.3	49	1025.4	0.500	3.95	15.44	0	52
4252.0	   4261	 33	 7.70	34.09	0.64	1.242	0.436	2.03	3572	2.87	1.18	361	23.3	49	1025.4	0.500	3.94	15.36	0	52
4253.0	   5016	 29	 7.76	30.01	0.49	1.251	0.368	0.00	273	-1.50	-0.69	362	23.2	49	1025.4	0.500	3.95	14.88	0	52
4254.0	   5671	 27	 8.00	28.58	0.42	1.290	0.338	2.00	3570	2.24	1.00	362	23.2	49	1025.6	0.500	3.94	15.40	0	52
4255.0	   4839	 30	 7.90	32.02	0.54	1.274	0.399	0.00	272	-1.68	-0.50	362	23.2	49	1025.6	0.500	3.95	15.28	0	52
4256.0	   3534	 38	 7.33	36.62	0.78	1.183	0.478	2.01	3568	2.43	1.37	360	23.3	49	1025.6	0.500	3.94	15.36	0	52
4257.0	   4430	 32	 7.72	33.10	0.60	1.245	0.420	0.00	272	-1.75	-0.62	362	23.3	49	1025.6	0.500	3.95	14.88	0	52
4258.0	   4478	 33	 7.87	34.02	0.62	1.269	0.432	2.01	3572	2.31	1.12	362	23.3	49	1025.6	0.500	3.94	15.08	0	52
4259.0	   4004	 36	 7.77	36.58	0.73	1.253	0.473	0.00	271	-1.50	-0.75	361	23.3	49	1025.6	0.500	3.95	15.16	0	52
4260.0	   3810	 36	 7.38	34.76	0.69	1.191	0.450	1.97	3571	2.80	0.93	362	23.3	49	1025.5	0.500	3.94	15.52	0	52
4261.0	   2861	 44	 6.97	40.02	0.99	1.124	0.525	0.00	272	-1.43	-0.56	362	23.3	49	1025.5	0.500	3.95	15.24	0	52
4262.0	   2914	 44	 7.01	39.76	0.97	1.130	0.522	2.00	3575	2.62	1.31	362	23.3	49	1025.5	0.500	3.94	15.00	0	52
4263.0	   3581	 37	 7.21	35.06	0.73	1.163	0.456	0.00	272	-1.62	-0.62	362	23.3	49	1025.4	0.500	3.95	15.16	0	52
4264.0	   6079	 26	 8.53	30.33	0.45	1.376	0.358	2.01	3575	2.62	0.93	362	23.3	49	1025.4	0.499	3.94	15.48	0	53
4265.0	   6589	 25	 8.73	29.50	0.41	1.407	0.291	0.00	272	-1.62	-0.44	362	23.3	49	1025.4	0.500	3.95	15.08	0	53
4266.0	   6356	 25	 8.42	28.45	0.40	1.357	0.317	2.00	3570	2.37	0.93	362	23.3	49	1025.4	0.500	3.94	15.08	0	52
4267.0	   5338	 28	 8.10	30.81	0.49	1.306	0.375	0.00	272	-1.68	-0.75	362	23.3	49	1025.4	0.500	3.95	14.84	0	52
4268.0	   3760	 38	 7.83	39.20	0.84	1.262	0.512	2.00	3574	2.99	1.00	362	23.3	49	1025.4	0.500	3.94	15.48	0	52
4269.0	   3613	 38	 7.46	37.09	0.79	1.203	0.484	0.00	272	-1.25	-0.75	362	23.3	49	1025.4	0.500	3.95	15.16	0	52
4270.0	   4279	 31	 7.11	29.29	0.51	1.147	0.367	1.99	3571	2.37	1.00	362	23.3	49	1025.4	0.500	3.94	15.24	0	52
4271.0	   3825	 37	 7.75	37.90	0.79	1.250	0.493	0.00	269	-1.31	-0.75	362	23.3	49	1025.4	0.500	3.95	15.04	0	52
4272.0	   3133	 46	 7.89	46.61	1.19	1.272	0.610	2.00	3572	2.31	1.18	361	23.3	49	1025.4	0.500	3.94	15.40	0	52
4273.0	   3911	 37	 7.92	38.76	0.81	1.278	0.504	0.00	269	-1.56	-0.69	362	23.3	49	1025.4	0.500	3.95	15.36	0	52
4274.0	   4391	 34	 8.12	36.71	0.70	1.310	0.471	1.99	3571	2.06	0.87	361	23.3	49	1025.4	0.499	3.94	15.08	0	53
4275.0	   4258	 33	 7.64	33.63	0.63	1.232	0.429	0.00	272	-1.87	-0.56	361	23.3	49	1025.5	0.500	3.95	15.04	0	53
4276.0	   5090	 28	 7.49	27.72	0.43	1.207	0.334	1.99	3572	2.56	0.93	362	23.3	49	1025.5	0.500	3.94	15.36	0	53
4277.0	   5232	 29	 8.04	30.97	0.50	1.297	0.379	0.00	272	-1.68	-0.50	362	23.3	49	1025.5	0.501	3.95	15.24	0	52
4278.0	   4232	 34	 7.77	34.87	0.66	1.253	0.447	2.00	3572	2.43	1.12	361	23.3	49	1025.6	0.500	3.94	15.28	0	52
4279.0	   4005	 35	 7.71	36.08	0.72	1.244	0.466	0.00	271	-1.68	-0.50	362	23.3	49	1025.6	0.500	3.95	14.76	0	52
4280.0	   4461	 34	 8.14	36.38	0.69	1.313	0.466	2.00	3571	2.74	1.06	363	23.3	49	1025.6	0.500	3.94	15.32	0	52
4281.0	   3479	 39	 7.42	37.92	0.83	1.196	0.496	0.00	273	-1.43	-0.56	361	23.3	49	1025.6	0.500	3.95	15.36	0	52
4282.0	   2905	 43	 6.96	39.36	0.96	1.122	0.516	2.00	3574	2.99	1.06	361	23.3	49	1025.6	0.500	3.94	15.44	0	53
4283.0	   3504	 39	 7.57	39.14	0.87	1.221	0.512	0.00	271	-1.68	-0.56	362	23.3	49	1025.6	0.499	3.95	15.16	0	53
4284.0	   4182	 35	 7.97	37.00	0.73	1.286	0.478	2.01	3574	2.56	0.93	362	23.3	49	1025.6	0.499	3.94	15.28	0	53
4285.0	   4418	 33	 7.86	34.37	0.63	1.268	0.438	0.00	273	-1.56	-0.75	361	23.3	49	1025.6	0.500	3.95	15.56	0	53
4286.0	   4312	 35	 8.17	37.69	0.74	1.317	0.486	1.95	3572	2.56	0.93	362	23.3	49	1025.6	0.500	3.94	15.48	0	53
4287.0	   4634	 32	 8.06	34.56	0.62	1.301	0.438	0.00	272	-1.87	-0.81	361	23.3	49	1025.6	0.500	3.95	15.40	0	52
4288.0	   4366	 33	 7.82	34.35	0.64	1.261	0.438	2.00	3572	2.56	1.00	362	23.3	49	1025.6	0.500	3.94	15.04	0	52
4289.0	   4152	 37	 8.28	39.91	0.82	1.335	0.518	0.00	273	-1.68	-0.69	362	23.3	49	1025.6	0.501	3.94	15.16	0	52
4290.0	   5141	 31	 8.70	36.40	0.64	1.403	0.458	1.99	3572	2.62	1.06	362	23.3	49	1025.5	0.500	3.94	15.44	0	53
4291.0	   5101	 31	 8.57	35.65	0.62	1.383	0.448	0.00	273	-1.87	-0.69	362	23.3	49	1025.5	0.500	3.95	15.40	0	53
4292.0	   5489	 30	 8.68	34.22	0.57	1.400	0.422	2.00	3575	2.49	1.06	362	23.3	49	1025.5	0.500	3.94	15.20	0	53
4293.0	   5927	 29	 9.32	36.57	0.60	1.503	0.451	0.00	276	-1.43	-0.75	361	23.3	49	1025.5	0.500	3.95	14.92	0	53
4294.0	   4543	 35	 8.67	40.23	0.79	1.398	0.519	2.00	3574	2.31	1.12	362	23.3	49	1025.5	0.500	3.94	15.40	0	53
4295.0	   3885	 36	 7.68	36.81	0.75	1.239	0.478	0.00	271	-1.87	-0.62	362	23.3	49	1025.5	0.500	3.95	15.24	0	53
4296.0	   5358	 28	 8.11	30.83	0.49	1.309	0.375	2.00	3572	2.56	1.43	362	23.3	49	1025.6	0.500	3.94	15.40	0	53
4297.0	   5977	 28	 8.77	32.44	0.50	1.415	0.390	0.00	271	-1.50	-0.62	361	23.3	49	1025.6	0.501	3.93	15.04	0	52
4298.0	   5374	 29	 8.31	32.13	0.52	1.340	0.394	2.00	3571	2.62	0.93	362	23.3	49	1025.6	0.500	3.94	14.84	0	52
4299.0	   4399	 34	 8.02	35.83	0.68	1.294	0.459	0.00	272	-1.43	-0.69	362	23.3	49	1025.7	0.500	3.95	15.16	0	52
4300.0	   4564	 33	 8.07	35.08	0.64	1.302	0.446	2.01	3576	2.43	1.06	362	23.3	49	1025.7	0.500	3.94	15.44	0	52
4301.0	   4766	 31	 7.95	32.84	0.57	1.282	0.412	0.00	272	-1.50	-0.69	362	23.3	49	1025.7	0.500	3.95	15.24	0	52
4302.0	   4665	 32	 8.06	34.31	0.62	1.299	0.434	1.98	3574	2.68	1.06	362	23.3	49	1025.6	0.500	3.94	15.12	0	53
4303.0	   4699	 33	 8.25	35.64	0.65	1.331	0.453	0.00	273	-1.62	-0.75	362	23.3	49	1025.6	0.500	3.95	15.12	0	52
4304.0	   4268	 36	 8.46	40.57	0.83	1.364	0.527	2.00	3572	2.62	1.12	362	23.3	49	1025.6	0.499	3.94	15.44	0	53
4305.0	   4695	 33	 8.26	35.77	0.65	1.333	0.455	0.00	272	-2.06	-0.93	361	23.3	49	1025.8	0.501	3.95	15.36	0	52
4306.0	   4456	 33	 7.94	34.76	0.64	1.281	0.443	2.00	3575	2.74	1.00	361	23.3	49	1025.8	0.500	3.94	15.12	0	52
4307.0	   3581	 40	 7.74	40.05	0.89	1.248	0.524	0.00	271	-1.93	-0.81	362	23.3	49	1025.8	0.500	3.95	15.04	0	52
4308.0	   4521	 35	 8.46	38.59	0.75	1.364	0.496	1.98	3574	2.49	1.12	362	23.3	49	1025.4	0.500	3.94	15.40	0	52
4309.0	   5043	 32	 8.69	36.91	0.66	1.401	0.467	0.00	272	-1.81	-0.69	361	23.3	49	1025.4	0.500	3.95	15.28	0	52
4310.0	   4628	 34	 8.49	38.08	0.72	1.369	0.488	1.99	3571	2.87	0.93	361	23.3	49	1025.4	0.500	3.94	15.16	0	52
4311.0	   4523	 35	 8.66	40.38	0.80	1.398	0.522	0.00	272	-1.62	-0.69	361	23.3	49	1025.7	0.499	3.95	14.80	0	53
4312.0	   4499	 35	 8.54	39.50	0.77	1.378	0.509	1.99	3572	2.74	0.93	362	23.3	49	1025.7	0.499	3.94	15.64	0	53
4313.0	   4948	 33	 8.77	38.20	0.70	1.415	0.486	0.00	272	-1.62	-0.87	362	23.3	49	1025.7	0.500	3.94	15.28	0	53
4314.0	   5775	 29	 9.05	35.38	0.58	1.459	0.435	2.00	3572	2.37	1.06	362	23.3	49	1025.6	0.501	3.94	15.08	0	53
4315.0	   6688	 25	 8.87	30.02	0.42	1.431	0.345	0.00	272	-1.37	-0.62	361	23.3	49	1025.6	0.501	3.94	14.96	0	53
4316.0	   6026	 25	 7.98	26.98	0.38	1.287	0.292	1.99	3571	2.93	0.93	362	23.3	49	1025.6	0.500	3.94	15.40	0	52
4317.0	   5264	 28	 7.83	29.26	0.46	1.262	0.354	0.00	272	-1.68	-0.44	362	23.3	49	1025.6	0.499	3.95	15.44	0	53
4318.0	   5361	 29	 8.42	32.98	0.54	1.357	0.406	2.01	3575	2.87	1.00	361	23.3	49	1025.6	0.500	3.94	15.32	0	53
4319.0	   6441	 27	 9.35	34.22	0.52	1.508	0.410	0.00	276	-2.12	-0.69	362	23.3	49	1025.6	0.500	3.95	14.96	0	53
4320.0	   6454	 29	10.01	38.82	0.63	1.614	0.476	2.01	3574	2.68	1.12	361	23.3	49	1025.5	0.500	3.94	15.16	0	53
4321.0	   6159	 29	 9.71	38.17	0.63	1.566	0.471	0.00	272	-1.81	-0.81	362	23.3	49	1025.5	0.499	3.95	15.36	0	53
4322.0	   5856	 29	 9.19	36.03	0.59	1.483	0.444	2.01	3572	2.87	1.06	363	23.2	49	1025.5	0.500	3.94	15.52	0	53
4323.0	   5138	 31	 8.66	36.08	0.63	1.396	0.454	0.00	271	-1.43	-0.81	362	23.2	49	1025.4	0.501	3.95	15.40	0	53
4324.0	   4257	 35	 8.20	38.38	0.76	1.322	0.496	2.00	3574	2.80	1.00	361	23.2	49	1025.4	0.501	3.94	15.40	0	52
4325.0	   4353	 36	 8.48	40.06	0.80	1.367	0.519	0.00	275	-1.56	-0.81	362	23.3	49	1025.4	0.500	3.95	15.16	0	52
4326.0	   5678	 30	 9.05	35.95	0.60	1.460	0.445	2.01	3571	2.56	1.12	362	23.3	49	1025.6	0.500	3.94	15.40	0	52
4327.0	   4315	 35	 8.18	37.77	0.74	1.319	0.487	0.00	272	-1.68	-0.62	361	23.3	49	1025.6	0.499	3.94	15.28	0	53
4328.0	   3900	 36	 7.66	36.50	0.74	1.236	0.473	1.99	3571	2.80	1.12	361	23.3	49	1025.6	0.500	3.94	15.36	0	53
4329.0	   5585	 28	 8.31	31.07	0.48	1.340	0.376	0.00	275	-1.75	-0.75	362	23.3	49	1025.6	0.500	3.95	14.96	0	53
4330.0	   5600	 29	 8.83	34.71	0.57	1.423	0.428	2.00	3570	2.74	1.12	362	23.3	49	1025.6	0.500	3.94	15.00	0	53
4331.0	   5778	 30	 9.43	38.24	0.65	1.521	0.477	0.00	271	-1.99	-0.87	362	23.3	49	1025.6	0.500	3.94	15.04	0	53
4332.0	   5951	 30	 9.45	37.41	0.62	1.524	0.463	2.00	3572	2.74	1.18	362	23.3	49	1025.6	0.500	3.94	15.36	0	53
4333.0	   5370	 31	 9.09	38.00	0.67	1.465	0.478	0.00	275	-1.50	-0.69	362	23.3	49	1025.6	0.500	3.95	15.44	0	53
4334.0	   3912	 40	 8.49	44.06	0.98	1.369	0.577	2.01	3571	2.62	1.37	362	23.3	49	1025.6	0.500	3.94	15.36	0	53
4335.0	   3738	 40	 8.19	42.89	0.96	1.321	0.562	0.00	272	-1.81	-0.81	362	23.3	49	1025.6	0.501	3.95	15.20	0	52
4336.0	   4792	 34	 8.94	40.73	0.79	1.442	0.524	2.00	3574	2.93	0.94	361	23.3	49	1025.6	0.500	3.94	15.08	0	53
4337.0	   4092	 40	 8.88	46.14	1.02	1.433	0.604	0.00	271	-1.37	-1.00	362	23.3	49	1025.6	0.500	3.94	15.04	0	52
4338.0	   4187	 36	 8.25	39.36	0.80	1.330	0.510	2.00	3572	2.31	1.12	362	23.3	49	1025.6	0.500	3.94	15.36	0	53
4339.0	   5495	 27	 7.76	27.74	0.41	1.252	0.328	0.00	271	-1.56	-0.62	362	23.3	49	1025.6	0.500	3.95	15.44	0	53
4340.0	   5805	 26	 7.93	27.53	0.40	1.279	0.321	1.97	3572	2.56	0.87	362	23.3	49	1025.6	0.500	3.94	15.20	0	53
4341.0	   4994	 31	 8.37	34.74	0.61	1.350	0.436	0.00	271	-1.43	-0.81	362	23.3	49	1025.4	0.499	3.95	15.12	0	53
4342.0	   4464	 34	 8.14	36.32	0.69	1.313	0.465	1.99	3574	2.62	1.00	361	23.3	49	1025.4	0.500	3.94	15.12	0	53
4343.0	   4151	 36	 8.23	39.47	0.80	1.327	0.512	0.00	272	-1.50	-0.62	362	23.3	49	1025.4	0.500	3.95	15.40	0	53
4344.0	   3946	 38	 8.26	41.59	0.89	1.333	0.543	2.00	3570	3.37	1.12	362	23.3	49	1025.6	0.500	3.94	15.44	0	53
4345.0	   3889	 46	 9.87	58.71	1.51	1.592	0.768	0.00	272	-2.37	-0.81	362	23.3	49	1025.6	0.500	3.95	15.20	0	52
4346.0	   5327	 40	11.78	62.18	1.40	1.900	0.815	2.01	3571	4.18	1.62	362	23.3	49	1025.6	0.501	3.94	14.92	0	52
4347.0	   6879	 36	13.62	65.28	1.33	2.196	0.847	0.00	269	-3.05	-0.81	362	23.3	49	1025.5	0.500	3.94	15.20	0	52
4348.0	   7504	 38	15.45	76.68	1.62	2.492	1.000	1.99	3570	3.80	2.06	362	23.3	49	1025.5	0.501	3.94	15.36	0	52
4349.0	   7370	 37	14.75	71.39	1.47	2.379	0.928	0.00	273	-2.56	-1.37	362	23.3	49	1025.5	0.500	3.94	15.32	0	53
4350.0	   7339	 35	13.99	64.88	1.28	2.256	0.837	1.98	3571	4.30	1.37	362	23.3	49	1025.5	0.499	3.94	15.56	0	53
4351.0	   7610	 36	14.98	71.46	1.45	2.416	0.927	0.00	272	-3.62	-0.94	361	23.3	49	1025.5	0.500	3.95	14.96	0	53
4352.0	   7964	 39	16.89	86.02	1.87	2.725	1.124	1.98	3571	4.86	1.68	362	23.3	49	1025.5	0.500	3.94	15.00	0	53
4353.0	   8355	 37	16.89	82.49	1.71	2.725	1.073	0.00	271	-3.24	-1.43	362	23.3	49	1025.5	0.500	3.94	14.88	0	52
4354.0	   8001	 36	15.64	74.16	1.49	2.523	0.961	2.01	3574	3.43	1.75	362	23.3	49	1025.5	0.500	3.94	15.44	0	52
4355.0	   6907	 37	13.87	67.33	1.39	2.237	0.875	0.00	273	-2.18	-1.06	361	23.3	49	1025.5	0.500	3.95	15.36	0	52
4356.0	   6320	 37	12.69	61.60	1.27	2.047	0.801	2.01	3572	3.24	1.56	362	23.3	49	1025.3	0.500	3.94	15.08	0	52
4357.0	   7534	 31	12.55	51.79	0.90	2.024	0.649	0.00	271	-2.18	-0.93	362	23.3	49	1025.3	0.500	3.95	14.88	0	52
4358.0	   6388	 32	11.07	47.31	0.85	1.786	0.599	2.00	3572	3.05	1.25	361	23.3	49	1025.3	0.500	3.94	15.08	0	53
4359.0	   4818	 38	 9.94	49.37	1.04	1.603	0.644	0.00	271	-2.06	-0.81	362	23.3	49	1025.5	0.499	3.95	15.36	0	53
4360.0	   4995	 37	10.06	48.98	1.01	1.623	0.637	2.00	3571	2.56	1.37	362	23.3	49	1025.5	0.500	3.94	15.48	0	53
4361.0	   4893	 35	 9.29	42.93	0.84	1.498	0.554	0.00	272	-1.87	-0.81	361	23.3	49	1025.5	0.500	3.95	15.36	0	53
