"","A"," deviceID","time","latitude","longitude","PM1","PM25","PM10","bin0","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin17.1","bin22","bin23","flowrate","countglitch","laser_status","temperature_opc","humidity_opc","data_is_valid","temperature","humidity","ambient_IR","object_IR","gas_op1_w","gas_op1_r","gas_op2_w","gas_op2_r","noise","time_local","PM25_cs3","temperature_opc_cs3","humidity_opc_cs3","gas_op2_w_cs3"
"8460",0,"220054000c504e5354303420",1689576374,"51.922596","4.480912","4.81",9.2,47.9,180,48,15,5,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224,16,634,24.78,49.92,1,18.9,66.6,"na","na",283,278,318,270,23,2023-07-17 08:46:14,16.3407558333333,24.78,49.92,17.2104335220692
"8461",0,"220054000c504e5354303420",1689576379,"51.922421","4.480753","4.81",8.56,9.25,135,33,15,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,5,634,24.78,49.95,1,18.9,66.6,"na","na",284,278,320,273,27,2023-07-17 08:46:19,16.294556547619,24.78,49.95,17.6823917689502
"8462",0,"220054000c504e5354303420",1689576384,"51.922436","4.480721","5.37",18.18,29.89,124,28,4,4,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,9,634,24.79,49.99,1,18.9,66.6,"na","na",284,278,321,275,47,2023-07-17 08:46:24,17.8327868434343,24.79,49.99,18.1521359472977
"8463",0,"220054000c504e5354303420",1689576389,"51.922455","4.480767","5.6",18.2,42.85,130,32,9,4,7,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,9,634,24.75,50.05,1,18.9,66.6,"na","na",282,278,320,273,28,2023-07-17 08:46:29,17.7634091648629,24.75,50.05,17.7248584356169
"8465",0,"220054000c504e5354303420",1689576394,"51.922459","4.480779","5.67",16.31,60.8,124,37,14,2,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,11,634,24.77,50.04,1,18.9,66.7,"na","na",284,278,318,272,32,2023-07-17 08:46:34,16.9342973097042,24.77,50.04,17.4229376887359
"8466",0,"220054000c504e5354303420",1689576399,"51.922459","4.480815","4.96",10.93,14.1,129,31,9,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,7,634,24.75,50.05,1,18.9,66.5,"na","na",284,278,320,274,45,2023-07-17 08:46:39,16.4374609307359,24.75,50.05,17.7248584356169
"8467",0,"220054000c504e5354303420",1689576404,"51.922466","4.480817","5.4",13.92,41.41,163,38,11,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,11,634,24.74,50.11,1,18.9,66.8,"na","na",284,278,322,274,24,2023-07-17 08:46:44,16.0649552380952,24.74,50.11,18.5814694237688
"8468",0,"220054000c504e5354303420",1689576409,"51.922466","4.480817","6.25",14.02,64.17,162,61,17,4,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181,11,634,24.77,50.18,1,18.8,66.9,"na","na",284,278,318,270,36,2023-07-17 08:46:49,16.1545898214286,24.77,50.18,17.3464245477103
"8469",0,"220054000c504e5354303420",1689576414,"51.922466","4.480817","6.06",17.11,56.51,247,60,13,3,10,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,11,634,24.72,50.22,1,18.8,67,"na","na",283,278,319,272,30,2023-07-17 08:46:54,17.2470795436508,24.72,50.22,16.8766308300507
"8470",0,"220054000c504e5354303420",1689576419,"51.922466","4.480817","6.01",11.75,14.27,170,58,17,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,7,633,24.72,50.32,1,18.8,67.1,"na","na",284,278,321,273,25,2023-07-17 08:46:59,16.3284037202381,24.72,50.32,17.8817852438345
"8472",0,"220054000c504e5354303420",1689576424,"51.922466","4.480817","5.34",14.28,21.35,211,54,10,4,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,16,634,24.74,50.34,1,18.8,67.1,"na","na",283,278,319,271,26,2023-07-17 08:47:04,16.4077974702381,24.74,50.34,17.0599588062411
"8473",0,"220054000c504e5354303420",1689576429,"51.922466","4.480817","4.85",16.18,46.63,204,64,16,5,4,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,10,634,24.71,50.38,1,18.8,67.1,"na","na",285,278,319,268,25,2023-07-17 08:47:09,16.9919072435897,24.71,50.38,16.9923879729078
"8474",0,"220054000c504e5354303420",1689576434,"51.922466","4.480817","6.07",20.92,51.21,253,93,24,11,5,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,13,634,24.72,50.43,1,18.9,67.1,"na","na",286,278,319,270,25,2023-07-17 08:47:14,20.3402412797619,24.72,50.43,16.8874433300506
"8475",0,"220054000c504e5354303420",1689576439,"51.922466","4.480817","4.73",13.04,25.37,211,73,19,5,10,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,10,634,24.72,50.41,1,18.8,67,"na","na",284,278,318,269,29,2023-07-17 08:47:19,16.4035495833333,24.72,50.41,16.8919507381865
"8476",0,"220054000c504e5354303420",1689576444,"51.922466","4.480817","5.56",15.81,61.38,338,71,25,5,10,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,328,21,634,24.71,50.34,1,18.9,67,"na","na",286,278,319,273,43,2023-07-17 08:47:24,16.8580758333333,24.71,50.34,16.9963963062411
"8477",0,"220054000c504e5354303420",1689576449,"51.922466","4.480817","4.62",12.22,82.41,156,55,12,1,4,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,206,8,634,24.71,50.39,1,18.8,67,"na","na",283,278,320,272,25,2023-07-17 08:47:29,16.4944330762987,24.71,50.39,17.6096542689502
"8479",0,"220054000c504e5354303420",1689576454,"51.922466","4.480817","5.81",20.8,36.86,172,49,5,3,8,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,11,634,24.7,50.36,1,18.8,67.1,"na","na",286,278,320,273,39,2023-07-17 08:47:34,19.4109902678572,24.7,50.36,17.5695167689502
"8480",0,"220054000c504e5354303420",1689576459,"51.922466","4.480817","5.39",11.5,14.43,155,49,15,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,10,634,24.68,50.36,1,18.8,67,"na","na",284,278,316,269,26,2023-07-17 08:47:39,16.4292209821428,24.68,50.36,15.3566019119901
"8481",0,"220054000c504e5354303420",1689576464,"51.922466","4.480817","4.2",11.78,21.86,157,27,5,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,14,634,24.71,50.34,1,18.8,67.1,"na","na",284,278,319,272,25,2023-07-17 08:47:44,16.3903084821428,24.71,50.34,16.9963963062411
"8482",0,"220054000c504e5354303420",1689576469,"51.922585","4.480781","5.3",17,29.04,128,35,7,5,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,10,634,24.72,50.37,1,18.8,67.1,"na","na",282,278,316,269,20,2023-07-17 08:47:49,17.2949394642857,24.72,50.37,14.6446367651804
"8483",0,"220054000c504e5354303420",1689576474,"51.922535","4.480768","5.96",16.45,37.58,184,35,13,3,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,11,634,24.7,50.39,1,18.8,67.1,"na","na",284,278,316,270,27,2023-07-17 08:47:54,17.1340007440476,24.7,50.39,15.3799477453234
"8484",0,"220054000c504e5354303420",1689576479,"51.922531","4.480754","6.1",11.92,13.12,195,58,15,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,12,634,24.68,50.44,1,18.8,67.1,"na","na",285,278,316,269,26,2023-07-17 08:47:59,16.342855625,24.68,50.44,15.4008894119901
"8486",0,"220054000c504e5354303420",1689576484,"51.922527","4.480762","5.61",11.86,14.41,232,61,15,3,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,17,634,24.7,50.45,1,18.8,67.1,"na","na",286,278,319,271,33,2023-07-17 08:48:04,16.3983202083333,24.7,50.45,16.9887296395745
"8487",0,"220054000c504e5354303420",1689576489,"51.922523","4.480758","5.89",16.98,32.62,271,76,12,12,6,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,11,634,24.68,50.42,1,18.8,67.5,"na","na",284,278,321,273,27,2023-07-17 08:48:09,17.2691791666666,24.68,50.42,17.9877715533583
"8488",0,"220054000c504e5354303420",1689576494,"51.922535","4.480804","3.89",6.76,7.57,175,39,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,12,634,24.71,50.43,1,18.8,67.2,"na","na",282,278,320,272,24,2023-07-17 08:48:14,15.8307901785714,24.71,50.43,17.6091167689502
"8489",0,"220054000c504e5354303420",1689576499,"51.922535","4.480804","5.66",15.97,20.85,223,81,12,10,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,16,634,24.7,50.45,1,18.8,67.1,"na","na",283,278,317,271,32,2023-07-17 08:48:19,16.6302795436508,24.7,50.45,16.6929745613855
"8490",0,"220054000c504e5354303420",1689576504,"51.92252","4.480815","5.14",14,19.44,226,72,16,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,12,633,24.68,50.48,1,18.8,67,"na","na",285,278,318,273,22,2023-07-17 08:48:24,16.37277375,24.68,50.48,17.0881703810436
"8491",0,"220054000c504e5354303420",1689576509,"51.922504","4.480844","4.36",11.87,36.61,197,38,22,5,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,11,634,24.67,50.38,1,18.8,67.1,"na","na",285,278,319,271,23,2023-07-17 08:48:29,16.3801893452381,24.67,50.38,16.9144713062411
"8493",0,"220054000c504e5354303420",1689576514,"51.922501","4.480896","4.25",7.85,22.29,137,47,10,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,12,634,24.68,50.39,1,18.8,67.3,"na","na",284,278,319,272,23,2023-07-17 08:48:34,16.2691041597985,24.68,50.39,16.9262713062411
"8494",0,"220054000c504e5354303420",1689576519,"51.922501","4.480943","5.03",12.03,17.27,168,30,13,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,8,634,24.68,50.5,1,18.8,67.3,"na","na",283,278,317,271,23,2023-07-17 08:48:39,16.344876547619,24.68,50.5,16.7402537280521
"8495",0,"220054000c504e5354303420",1689576524,"51.922493","4.480951","6.42",16.35,33.23,261,70,18,2,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,12,634,24.68,50.53,1,18.8,66.8,"na","na",283,278,319,269,26,2023-07-17 08:48:44,16.9641520238095,24.68,50.53,17.0364985789684
"8496",0,"220054000c504e5354303420",1689576529,"51.922482","4.480947","4.37",8.97,11.37,182,58,15,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,9,634,24.66,50.55,1,18.8,67.3,"na","na",285,278,319,273,35,2023-07-17 08:48:49,16.6865057088744,24.66,50.55,17.0229319123017
"8497",0,"220054000c504e5354303420",1689576534,"51.922478","4.480937","4.36",11.57,44.93,136,27,13,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,10,634,24.66,50.53,1,18.8,67.2,"na","na",282,278,318,268,24,2023-07-17 08:48:54,16.5381386706349,24.66,50.53,17.1133953810436
"8498",0,"220054000c504e5354303420",1689576539,"51.922474","4.480943","6.15",17.08,59.07,168,41,13,4,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,15,634,24.64,50.52,1,18.8,67.4,"na","na",284,278,319,270,30,2023-07-17 08:48:59,17.166805,24.64,50.52,17.0825421395745
"8500",0,"220054000c504e5354303420",1689576544,"51.922474","4.480958","5.92",14.78,19.02,143,49,15,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,10,634,24.68,50.58,1,18.8,67.3,"na","na",284,278,320,270,46,2023-07-17 08:49:04,16.804864280303,24.68,50.58,17.619769546728
"8501",0,"220054000c504e5354303420",1689576549,"51.92247","4.480971","5.26",12.79,16.21,138,39,11,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,9,634,24.64,50.61,1,18.8,67.4,"na","na",286,278,316,273,27,2023-07-17 08:49:09,16.6457190277777,24.64,50.61,15.6615366213284
"8502",0,"220054000c504e5354303420",1689576554,"51.92247","4.480975","5.62",15.47,21.11,149,48,8,7,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,10,634,24.66,50.56,1,18.8,67.3,"na","na",284,278,317,272,24,2023-07-17 08:49:14,16.8616676190476,24.66,50.56,16.6635620613855
"8503",0,"220054000c504e5354303420",1689576559,"51.92247","4.480978","6.35",14.65,19.19,189,50,16,6,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,13,634,24.64,50.57,1,18.7,67.3,"na","na",284,278,321,275,22,2023-07-17 08:49:19,16.7205871518759,24.64,50.57,17.9954229422472
"8504",0,"220054000c504e5354303420",1689576563,"51.92247","4.48098","5.2",14.85,20.73,156,38,13,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,9,634,24.64,50.55,1,18.8,67.4,"na","na",284,278,318,272,21,2023-07-17 08:49:23,16.7101066734654,24.64,50.55,17.1063453810436
"8505",0,"220054000c504e5354303420",1689576569,"51.922474","4.480976","5.99",18.45,31.39,202,55,14,2,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,11,634,24.63,50.59,1,18.7,67.5,"na","na",284,278,322,275,22,2023-07-17 08:49:29,18.0844689285714,24.63,50.59,18.5375307332926
"8507",0,"220054000c504e5354303420",1689576574,"51.922482","4.480978","4.82",12.55,17.15,171,39,17,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,11,634,24.64,50.63,1,18.7,67.5,"na","na",286,278,321,274,19,2023-07-17 08:49:34,16.5436619642857,24.64,50.63,18.0268896089139
"8508",0,"220054000c504e5354303420",1689576579,"51.922482","4.480978","4.89",9.04,9.83,163,36,12,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,9,634,24.63,50.66,1,18.7,67.5,"na","na",287,278,318,273,25,2023-07-17 08:49:39,16.7167395833333,24.63,50.66,17.0301271118128
"8509",0,"220054000c504e5354303420",1689576583,"51.922482","4.480969","6.74",24,87.03,218,79,17,8,7,8,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,227,10,633,24.64,50.67,1,18.7,67.4,"na","na",282,278,318,271,24,2023-07-17 08:49:43,20.9164496760307,24.64,50.67,17.0576271118128
"8510",0,"220054000c504e5354303420",1689576589,"51.922478","4.480968","4.82",14.18,99.28,168,40,16,3,4,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,203,11,634,24.63,50.6,1,18.7,67.4,"na","na",284,278,317,273,22,2023-07-17 08:49:49,16.6663547222222,24.63,50.6,16.6860828947188
"8511",0,"220054000c504e5354303420",1689576593,"51.922474","4.480959","5.1",10.57,12.1,211,52,15,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,11,633,24.6,50.62,1,18.7,67.5,"na","na",286,278,320,273,24,2023-07-17 08:49:53,16.8479315178571,24.6,50.62,17.5899987133946
"8512",0,"220054000c504e5354303420",1689576599,"51.922466","4.480941","5.83",23.35,54.74,231,66,14,6,16,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,12,633,24.61,50.68,1,18.7,67.6,"na","na",284,278,318,272,19,2023-07-17 08:49:59,20.5311929906899,24.61,50.68,16.9666933712113
"8514",0,"220054000c504e5354303420",1689576604,"51.922466","4.480941","5.02",12.68,36.87,237,46,22,5,8,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,12,634,24.66,50.75,1,18.7,67.5,"na","na",284,278,320,269,24,2023-07-17 08:50:04,16.6914971130952,24.66,50.75,17.6265737133946
"8515",0,"220054000c504e5354303420",1689576609,"51.922466","4.480941","6.33",19.59,58.74,281,77,30,7,11,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,296,16,634,24.63,50.77,1,18.8,67.6,"na","na",285,278,318,270,30,2023-07-17 08:50:09,18.8580345833333,24.63,50.77,17.0358979451462
"8516",0,"220054000c504e5354303420",1689576614,"51.922466","4.480941","5.1",11.32,23.05,224,75,31,6,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,9,634,24.61,50.75,1,18.7,67.5,"na","na",284,278,319,270,32,2023-07-17 08:50:14,16.8843554464286,24.61,50.75,16.8809202456351
"8517",0,"220054000c504e5354303420",1689576619,"51.92239","4.480909","3.98",13.03,69.45,171,42,16,3,5,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,252,9,634,24.63,50.71,1,18.7,67.6,"na","na",284,278,322,274,23,2023-07-17 08:50:19,16.7409270238095,24.63,50.71,18.5000765666259
"8518",0,"220054000c504e5354303420",1689576624,"51.922382","4.480838","3.8",11.96,16.68,145,28,13,2,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,11,634,24.61,50.72,1,18.7,67.6,"na","na",284,278,319,271,32,2023-07-17 08:50:24,16.809103125,24.61,50.72,16.8755702456351
"8519",0,"220054000c504e5354303420",1689576629,"51.922382","4.480807","4.17",8.15,9.4,146,46,10,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,8,634,24.63,50.75,1,18.7,67.7,"na","na",285,278,318,270,18,2023-07-17 08:50:29,16.5741182371795,24.63,50.75,17.0657687784795
"8521",0,"220054000c504e5354303420",1689576634,"51.92239","4.480749","6.13",19.74,64.04,136,47,15,7,4,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,6,634,24.63,50.82,1,18.7,68.2,"na","na",285,278,317,270,25,2023-07-17 08:50:34,18.9746689393939,24.63,50.82,16.8090787280521
"8522",0,"220054000c504e5354303420",1689576639,"51.922394","4.480733","4.7",10.21,11.56,140,41,4,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,8,634,24.64,50.87,1,18.7,67.8,"na","na",285,278,322,273,26,2023-07-17 08:50:39,17.1534041666667,24.64,50.87,18.4071939111236
"8523",0,"220054000c504e5354303420",1689576644,"51.922432","4.480725","5.13",8.59,11.18,165,53,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,11,634,24.63,50.9,1,18.7,67.7,"na","na",283,278,319,271,20,2023-07-17 08:50:44,16.7019703205128,24.63,50.9,16.8298176265874
"8524",0,"220054000c504e5354303420",1689576649,"51.922421","4.480711","4.4",11.15,15.88,151,45,8,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,12,634,24.61,50.88,1,18.7,67.7,"na","na",286,278,319,273,29,2023-07-17 08:50:49,16.899966875,24.61,50.88,16.7237642932541
"8525",0,"220054000c504e5354303420",1689576654,"51.922443","4.480656","4.68",15.66,32.03,127,44,12,3,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,7,634,24.61,50.83,1,18.7,67.7,"na","na",285,278,319,273,24,2023-07-17 08:50:54,17.078477202381,24.61,50.83,16.8936559599208
"8526",0,"220054000c504e5354303420",1689576659,"51.92244","4.480659","5.23",13.31,18.38,135,42,10,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,9,634,24.6,50.82,1,18.7,67.7,"na","na",286,278,317,270,51,2023-07-17 08:50:59,16.8886878571428,24.6,50.82,16.8339537280521
"8528",0,"220054000c504e5354303420",1689576663,"51.922443","4.48068","6.24",16.4,19.72,151,33,21,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,8,634,24.61,50.88,1,18.7,67.8,"na","na",286,278,320,272,23,2023-07-17 08:51:03,17.0315452813853,24.61,50.88,17.4074174633946
"8529",0,"220054000c504e5354303420",1689576669,"51.922451","4.480719","6.36",20.09,28.12,182,60,10,1,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,12,634,24.61,50.87,1,18.7,68,"na","na",285,278,318,273,40,2023-07-17 08:51:09,19.1831076109307,24.61,50.87,16.9171496212113
"8530",0,"220054000c504e5354303420",1689576674,"51.92247","4.480765","5.77",18.8,103.35,186,34,13,3,4,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,168,11,634,24.61,50.96,1,18.7,68,"na","na",286,278,318,268,36,2023-07-17 08:51:14,18.3264258333333,24.61,50.96,16.798510335497
"8531",0,"220054000c504e5354303420",1689576679,"51.92247","4.48077","5.59",9.3,10.36,181,46,11,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,8,634,24.61,51.02,1,18.7,67.9,"na","na",285,278,319,270,50,2023-07-17 08:51:19,16.8442608333333,24.61,51.02,16.8164309599208
"8532",0,"220054000c504e5354303420",1689576683,"51.922474","4.480787","5.31",9.31,82.05,183,52,6,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,168,15,634,24.61,50.99,1,18.7,67.9,"na","na",285,278,322,272,27,2023-07-17 08:51:23,16.7820679166666,24.61,50.99,18.0699370706601
"8533",0,"220054000c504e5354303420",1689576689,"51.922478","4.480814","5.78",11.83,13.14,193,36,14,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,13,634,24.58,51.01,1,18.7,68,"na","na",287,278,318,271,31,2023-07-17 08:51:29,16.7758474107143,24.58,51.01,16.872722835497
"8535",0,"220054000c504e5354303420",1689576694,"51.922482","4.480827","5.77",13.71,21.89,190,67,9,6,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,7,634,24.6,51.03,1,18.7,68.2,"na","na",285,278,317,270,21,2023-07-17 08:51:34,16.9518215277777,24.6,51.03,16.3605165256712
"8536",0,"220054000c504e5354303420",1689576699,"51.922485","4.480864","5.19",15.18,35.58,153,57,16,2,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,11,634,24.6,51.09,1,18.7,68.2,"na","na",285,278,318,270,19,2023-07-17 08:51:39,17.5692625,24.6,51.09,17.0154770021637
"8537",0,"220054000c504e5354303420",1689576704,"51.922485","4.480916","4.6",12.39,28.2,174,38,11,5,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,6,634,24.6,51.19,1,18.7,68.2,"na","na",285,278,321,270,25,2023-07-17 08:51:44,17.097635297619,24.6,51.19,18.0364685771678
"8538",0,"220054000c504e5354303420",1689576709,"51.922482","4.480946","4.87",18.11,60.82,177,42,14,2,5,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,17,634,24.58,51.22,1,18.7,68.1,"na","na",286,278,320,273,22,2023-07-17 08:51:49,17.8105933333333,24.58,51.22,17.6262686538708
"8539",0,"220054000c504e5354303420",1689576714,"51.922485","4.480966","5.61",16.57,67.94,219,49,10,4,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,11,634,24.6,51.23,1,18.7,68.1,"na","na",285,278,320,272,19,2023-07-17 08:51:54,17.6897607142857,24.6,51.23,17.6271686538708
"8540",0,"220054000c504e5354303420",1689576719,"51.922493","4.480982","5.59",13.11,17.43,198,61,16,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,16,634,24.58,51.18,1,18.7,68.2,"na","na",286,278,316,271,19,2023-07-17 08:51:59,17.2115847023809,24.58,51.18,15.9724240178087
"8542",0,"220054000c504e5354303420",1689576724,"51.922497","4.480988","5.83",18.7,58.8,248,96,20,3,5,7,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,8,634,24.58,51.12,1,18.7,68.2,"na","na",285,278,318,272,22,2023-07-17 08:52:04,18.4234258333333,24.58,51.12,17.0061022214619
"8543",0,"220054000c504e5354303420",1689576729,"51.922497","4.480988","5.19",13.9,40.43,268,85,26,4,10,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,13,634,24.58,51.2,1,18.7,68.2,"na","na",286,278,319,270,17,2023-07-17 08:52:09,17.0493490178571,24.58,51.2,16.9374970313493
"8544",0,"220054000c504e5354303420",1689576734,"51.922497","4.480988","3.96",13.88,39.18,183,52,13,4,3,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,8,634,24.6,51.28,1,18.7,68.3,"na","na",284,278,321,274,22,2023-07-17 08:52:14,17.2326206845238,24.6,51.28,17.8835279577382
"8545",0,"220054000c504e5354303420",1689576739,"51.922535","4.481042","3.52",9.1,13.77,121,31,6,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,8,634,24.58,51.26,1,18.7,68.3,"na","na",285,278,318,268,22,2023-07-17 08:52:19,17.0686154166666,24.58,51.26,17.0321230547953
"8546",0,"220054000c504e5354303420",1689576744,"51.922493","4.481011","5.58",12.99,16.65,152,43,12,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,9,634,24.58,51.29,1,18.7,68.3,"na","na",288,278,318,271,20,2023-07-17 08:52:24,17.3193535714285,24.58,51.29,16.8902605547953
"8547",0,"220054000c504e5354303420",1689576749,"51.922489","4.480994","6",15.52,21.5,133,50,14,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,9,634,24.58,51.29,1,18.7,68.3,"na","na",287,278,320,272,23,2023-07-17 08:52:29,17.6131319642857,24.58,51.29,17.4589269872041
"8549",0,"220054000c504e5354303420",1689576754,"51.922497","4.480989","6.32",21.2,34.96,158,50,12,5,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,11,634,24.57,51.31,1,18.7,68.2,"na","na",284,278,320,271,19,2023-07-17 08:52:34,20.7532129464286,24.57,51.31,17.4350603205375
"8550",0,"220054000c504e5354303420",1689576759,"51.922501","4.480987","6.35",18.02,30.46,235,46,19,5,9,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,12,634,24.58,51.31,1,18.7,68.2,"na","na",285,278,320,272,26,2023-07-17 08:52:39,18.1123020833333,24.58,51.31,17.4502728205375
"8551",0,"220054000c504e5354303420",1689576764,"51.922501","4.480987","5.26",14.45,19.73,260,67,21,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,20,634,24.6,51.2,1,18.7,68.2,"na","na",286,278,317,270,28,2023-07-17 08:52:44,17.2029007025613,24.6,51.2,16.7414030641327
"8552",0,"220054000c504e5354303420",1689576769,"51.922501","4.480987","4.94",15.47,38.66,247,75,24,7,4,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,13,634,24.6,51.25,1,18.7,68.2,"na","na",287,278,319,272,26,2023-07-17 08:52:49,17.5368935119048,24.6,51.25,16.9757845313493
"8553",0,"220054000c504e5354303420",1689576774,"51.922501","4.480987","4.78",11.38,27.7,250,87,24,12,8,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,14,634,24.58,51.25,1,18.7,68.1,"na","na",286,278,319,269,22,2023-07-17 08:52:54,17.1829602083333,24.58,51.25,16.9698345313493
